usage_id,consumable_id,session_id,quantity_used,usage_date
607,5,140,3.5,2026-07-11 16:11:00
608,29,140,1.87,2026-07-11 16:11:00
609,28,140,5.67,2026-07-11 16:11:00
610,26,141,1.29,2026-07-14 17:35:00
611,5,141,1.73,2026-07-14 17:35:00
612,10,141,0.93,2026-07-14 17:35:00
613,27,142,0.9,2025-11-04 12:41:00
614,11,142,0.59,2025-11-04 12:41:00
615,12,142,0.44,2025-11-04 12:41:00
616,5,142,2.29,2025-11-04 12:41:00
617,30,143,0.92,2025-11-08 10:21:00
618,5,143,2.01,2025-11-08 10:21:00
619,29,143,0.92,2025-11-08 10:21:00
620,2,144,0.47,2025-12-16 14:55:00
621,3,144,0.5,2025-12-16 14:55:00
622,11,144,0.69,2025-12-16 14:55:00
623,12,144,0.5,2025-12-16 14:55:00
624,16,144,1.08,2025-12-16 14:55:00
625,17,144,0.9,2025-12-16 14:55:00
626,5,144,2.27,2025-12-16 14:55:00
627,1,144,2.05,2025-12-16 14:55:00
628,5,145,1.71,2025-12-31 11:05:00
629,6,145,1.16,2025-12-31 11:05:00
630,29,145,0.95,2025-12-31 11:05:00
631,2,146,0.56,2026-01-12 10:06:00
632,3,146,0.59,2026-01-12 10:06:00
633,11,146,0.67,2026-01-12 10:06:00
634,12,146,0.44,2026-01-12 10:06:00
635,16,146,1.13,2026-01-12 10:06:00
636,17,146,0.84,2026-01-12 10:06:00
637,5,146,1.71,2026-01-12 10:06:00
638,1,146,2.04,2026-01-12 10:06:00
639,2,147,0.78,2026-02-25 12:13:00
640,3,147,0.93,2026-02-25 12:13:00
641,11,147,0.64,2026-02-25 12:13:00
642,12,147,0.54,2026-02-25 12:13:00
643,5,147,2.16,2026-02-25 12:13:00
644,1,147,1.71,2026-02-25 12:13:00
645,5,148,2.12,2025-07-06 14:37:00
646,6,148,0.95,2025-07-06 14:37:00
647,29,148,1.0,2025-07-06 14:37:00
648,27,149,0.78,2025-07-16 14:01:00
649,11,149,0.42,2025-07-16 14:01:00
650,12,149,0.34,2025-07-16 14:01:00
651,5,149,2.36,2025-07-16 14:01:00
652,5,150,2.05,2025-07-19 10:47:00
653,6,150,1.1,2025-07-19 10:47:00
654,29,150,1.07,2025-07-19 10:47:00
655,1,151,4.7,2025-07-29 15:37:00
656,8,151,1.97,2025-07-29 15:37:00
657,9,151,3.56,2025-07-29 15:37:00
658,5,151,4.27,2025-07-29 15:37:00
659,28,151,9.13,2025-07-29 15:37:00
660,4,152,1.25,2025-08-10 17:04:00
661,16,152,0.87,2025-08-10 17:04:00
662,17,152,0.89,2025-08-10 17:04:00
663,5,152,1.96,2025-08-10 17:04:00
664,10,152,1.03,2025-08-10 17:04:00
665,1,152,2.12,2025-08-10 17:04:00
666,24,153,0.34,2025-09-06 17:16:00
667,25,153,0.67,2025-09-06 17:16:00
668,5,153,0.91,2025-09-06 17:16:00
669,27,154,0.94,2025-09-16 17:07:00
670,11,154,0.43,2025-09-16 17:07:00
671,12,154,0.37,2025-09-16 17:07:00
672,5,154,2.13,2025-09-16 17:07:00
673,26,155,1.58,2025-09-23 09:36:00
674,5,155,1.8,2025-09-23 09:36:00
675,10,155,1.15,2025-09-23 09:36:00
676,24,156,0.36,2026-01-07 16:36:00
677,25,156,0.51,2026-01-07 16:36:00
678,5,156,0.84,2026-01-07 16:36:00
679,24,157,0.44,2026-02-28 14:06:00
680,25,157,0.65,2026-02-28 14:06:00
681,5,157,1.01,2026-02-28 14:06:00
682,30,158,1.03,2026-06-23 17:15:00
683,5,158,2.23,2026-06-23 17:15:00
684,30,159,1.03,2026-06-27 17:03:00
685,5,159,1.65,2026-06-27 17:03:00
686,29,159,0.87,2026-06-27 17:03:00
687,2,160,0.5,2025-07-05 10:18:00
688,3,160,0.54,2025-07-05 10:18:00
689,11,160,0.51,2025-07-05 10:18:00
690,12,160,0.47,2025-07-05 10:18:00
691,16,160,1.11,2025-07-05 10:18:00
692,17,160,0.89,2025-07-05 10:18:00
693,5,160,1.78,2025-07-05 10:18:00
694,1,160,1.68,2025-07-05 10:18:00
695,24,161,0.34,2025-07-05 14:18:00
696,25,161,0.56,2025-07-05 14:18:00
697,5,161,0.86,2025-07-05 14:18:00
698,26,162,1.58,2025-07-06 14:36:00
699,5,162,1.96,2025-07-06 14:36:00
700,10,162,0.91,2025-07-06 14:36:00
701,20,163,8.12,2025-07-09 15:19:00
702,21,163,12.04,2025-07-09 15:19:00
703,5,163,1.78,2025-07-09 15:19:00
704,19,164,0.91,2025-07-31 10:10:00
705,20,164,4.68,2025-07-31 10:10:00
706,21,164,5.66,2025-07-31 10:10:00
707,5,164,2.02,2025-07-31 10:10:00
708,1,164,1.74,2025-07-31 10:10:00
709,2,165,0.48,2025-08-03 14:15:00
710,3,165,0.41,2025-08-03 14:15:00
711,11,165,0.66,2025-08-03 14:15:00
712,12,165,0.5,2025-08-03 14:15:00
713,16,165,0.96,2025-08-03 14:15:00
714,17,165,1.1,2025-08-03 14:15:00
715,5,165,2.08,2025-08-03 14:15:00
716,1,165,1.92,2025-08-03 14:15:00
717,30,166,1.07,2025-08-26 17:10:00
718,5,166,1.67,2025-08-26 17:10:00
719,15,167,2.18,2025-09-18 14:00:00
720,13,167,1.0,2025-09-18 14:00:00
721,14,167,2.88,2025-09-18 14:00:00
722,1,167,2.27,2025-09-18 14:00:00
723,5,167,2.56,2025-09-18 14:00:00
724,9,167,1.0,2025-09-18 14:00:00
725,15,168,1.57,2026-02-08 10:23:00
726,13,168,0.51,2026-02-08 10:23:00
727,14,168,2.28,2026-02-08 10:23:00
728,1,168,2.84,2026-02-08 10:23:00
729,5,168,2.36,2026-02-08 10:23:00
730,9,168,1.04,2026-02-08 10:23:00
731,5,169,1.77,2026-04-09 13:34:00
732,6,169,0.89,2026-04-09 13:34:00
733,29,169,1.17,2026-04-09 13:34:00
734,28,169,5.24,2026-04-09 13:34:00
735,30,170,1.13,2026-04-21 17:34:00
736,5,170,1.65,2026-04-21 17:34:00
737,29,170,1.16,2026-04-21 17:34:00
738,15,171,2.71,2026-04-30 10:29:00
739,13,171,1.26,2026-04-30 10:29:00
740,14,171,3.82,2026-04-30 10:29:00
741,1,171,3.22,2026-04-30 10:29:00
742,5,171,2.8,2026-04-30 10:29:00
743,9,171,2.35,2026-04-30 10:29:00
744,5,172,1.8,2026-05-28 15:34:00
745,6,172,1.0,2026-05-28 15:34:00
746,29,172,1.07,2026-05-28 15:34:00
747,28,172,4.9,2026-05-28 15:34:00
748,30,173,0.83,2026-07-06 14:55:00
749,5,173,2.02,2026-07-06 14:55:00
750,29,173,1.08,2026-07-06 14:55:00
751,24,174,0.46,2026-07-06 17:27:00
752,25,174,0.66,2026-07-06 17:27:00
753,5,174,1.13,2026-07-06 17:27:00
754,27,175,0.89,2026-03-01 11:03:00
755,11,175,0.54,2026-03-01 11:03:00
756,12,175,0.36,2026-03-01 11:03:00
757,5,175,2.17,2026-03-01 11:03:00
758,26,176,1.75,2026-04-02 14:06:00
759,5,176,1.85,2026-04-02 14:06:00
760,10,176,1.17,2026-04-02 14:06:00
761,24,177,0.39,2026-04-08 16:56:00
762,25,177,0.65,2026-04-08 16:56:00
763,5,177,1.13,2026-04-08 16:56:00
764,2,178,0.55,2025-09-14 13:31:00
765,3,178,0.45,2025-09-14 13:31:00
766,11,178,0.58,2025-09-14 13:31:00
767,12,178,0.57,2025-09-14 13:31:00
768,16,178,0.84,2025-09-14 13:31:00
769,17,178,1.13,2025-09-14 13:31:00
770,5,178,1.69,2025-09-14 13:31:00
771,1,178,1.82,2025-09-14 13:31:00
772,2,179,0.51,2025-09-30 12:54:00
773,3,179,0.43,2025-09-30 12:54:00
774,11,179,0.51,2025-09-30 12:54:00
775,12,179,0.59,2025-09-30 12:54:00
776,16,179,1.01,2025-09-30 12:54:00
777,17,179,0.92,2025-09-30 12:54:00
778,5,179,1.64,2025-09-30 12:54:00
779,1,179,2.01,2025-09-30 12:54:00
780,5,180,1.86,2025-10-12 12:02:00
781,6,180,0.9,2025-10-12 12:02:00
782,29,180,0.97,2025-10-12 12:02:00
783,28,180,4.14,2025-10-12 12:02:00
784,2,181,0.5,2025-10-12 14:11:00
785,3,181,0.41,2025-10-12 14:11:00
786,11,181,0.63,2025-10-12 14:11:00
787,12,181,0.58,2025-10-12 14:11:00
788,16,181,0.93,2025-10-12 14:11:00
789,17,181,0.88,2025-10-12 14:11:00
790,5,181,2.06,2025-10-12 14:11:00
791,1,181,1.73,2025-10-12 14:11:00
792,24,182,0.43,2025-10-23 14:05:00
793,25,182,0.52,2025-10-23 14:05:00
794,5,182,0.99,2025-10-23 14:05:00
795,1,183,2.9,2025-10-27 11:19:00
796,5,183,2.28,2025-10-27 11:19:00
797,9,183,1.67,2025-10-27 11:19:00
798,29,183,0.93,2025-10-27 11:19:00
799,5,184,2.13,2025-11-17 12:31:00
800,6,184,0.89,2025-11-17 12:31:00
801,29,184,1.01,2025-11-17 12:31:00
802,28,184,4.31,2025-11-17 12:31:00
803,15,185,1.74,2026-03-26 09:34:00
804,13,185,0.63,2026-03-26 09:34:00
805,14,185,1.8,2026-03-26 09:34:00
806,1,185,2.69,2026-03-26 09:34:00
807,5,185,2.18,2026-03-26 09:34:00
808,9,185,0.83,2026-03-26 09:34:00
809,5,186,2.34,2026-04-05 13:58:00
810,6,186,1.09,2026-04-05 13:58:00
811,29,186,1.06,2026-04-05 13:58:00
812,15,187,3.18,2026-06-10 14:57:00
813,13,187,1.26,2026-06-10 14:57:00
814,14,187,4.07,2026-06-10 14:57:00
815,1,187,2.56,2026-06-10 14:57:00
816,5,187,3.49,2026-06-10 14:57:00
817,9,187,1.66,2026-06-10 14:57:00
818,1,188,2.93,2026-08-01 15:44:00
819,5,188,2.28,2026-08-01 15:44:00
820,9,188,2.34,2026-08-01 15:44:00
821,29,188,0.89,2026-08-01 15:44:00
822,19,189,0.87,2026-08-04 15:43:00
823,20,189,4.68,2026-08-04 15:43:00
824,21,189,5.54,2026-08-04 15:43:00
825,5,189,2.28,2026-08-04 15:43:00
826,1,189,1.66,2026-08-04 15:43:00
827,5,190,2.14,2025-09-21 11:36:00
828,6,190,1.06,2025-09-21 11:36:00
829,29,190,1.1,2025-09-21 11:36:00
830,28,190,5.74,2025-09-21 11:36:00
831,27,191,0.8,2025-09-24 15:34:00
832,11,191,0.55,2025-09-24 15:34:00
833,12,191,0.45,2025-09-24 15:34:00
834,5,191,1.92,2025-09-24 15:34:00
835,1,192,2.57,2025-09-28 17:05:00
836,5,192,2.18,2025-09-28 17:05:00
837,9,192,2.21,2025-09-28 17:05:00
838,29,192,0.99,2025-09-28 17:05:00
839,5,193,1.65,2026-01-12 13:37:00
840,6,193,1.16,2026-01-12 13:37:00
841,29,193,0.99,2026-01-12 13:37:00
842,28,193,4.69,2026-01-12 13:37:00
843,27,194,0.68,2026-01-14 13:29:00
844,11,194,0.46,2026-01-14 13:29:00
845,12,194,0.4,2026-01-14 13:29:00
846,5,194,2.33,2026-01-14 13:29:00
847,15,195,1.73,2026-02-01 09:18:00
848,13,195,0.68,2026-02-01 09:18:00
849,14,195,2.27,2026-02-01 09:18:00
850,1,195,2.19,2026-02-01 09:18:00
851,5,195,2.14,2026-02-01 09:18:00
852,9,195,1.09,2026-02-01 09:18:00
853,19,196,0.99,2026-02-26 13:11:00
854,20,196,4.33,2026-02-26 13:11:00
855,21,196,5.09,2026-02-26 13:11:00
856,5,196,2.35,2026-02-26 13:11:00
857,1,196,1.29,2026-02-26 13:11:00
858,5,197,1.89,2026-03-19 11:56:00
859,6,197,0.92,2026-03-19 11:56:00
860,29,197,1.08,2026-03-19 11:56:00
861,28,197,5.75,2026-03-19 11:56:00
862,1,198,2.74,2026-05-20 16:50:00
863,5,198,2.3,2026-05-20 16:50:00
864,9,198,1.81,2026-05-20 16:50:00
865,29,198,1.05,2026-05-20 16:50:00
866,24,199,0.41,2026-06-14 17:10:00
867,25,199,0.68,2026-06-14 17:10:00
868,5,199,0.86,2026-06-14 17:10:00
869,30,200,1.11,2026-08-04 15:18:00
870,5,200,2.24,2026-08-04 15:18:00
871,29,200,1.04,2026-08-04 15:18:00
872,1,201,2.5,2025-12-16 16:17:00
873,5,201,1.83,2025-12-16 16:17:00
874,9,201,2.15,2025-12-16 16:17:00
875,29,201,0.89,2025-12-16 16:17:00
876,5,202,1.75,2025-12-23 16:12:00
877,6,202,0.83,2025-12-23 16:12:00
878,29,202,1.12,2025-12-23 16:12:00
879,2,203,0.44,2026-02-01 10:13:00
880,3,203,0.42,2026-02-01 10:13:00
881,11,203,0.63,2026-02-01 10:13:00
882,12,203,0.47,2026-02-01 10:13:00
883,16,203,0.85,2026-02-01 10:13:00
884,17,203,0.91,2026-02-01 10:13:00
885,5,203,1.67,2026-02-01 10:13:00
886,1,203,1.64,2026-02-01 10:13:00
887,26,204,1.39,2026-03-28 11:48:00
888,5,204,2.17,2026-03-28 11:48:00
889,10,204,0.96,2026-03-28 11:48:00
890,1,205,2.4,2026-05-02 16:35:00
891,5,205,1.98,2026-05-02 16:35:00
892,9,205,1.69,2026-05-02 16:35:00
893,29,205,1.12,2026-05-02 16:35:00
894,1,206,2.07,2026-05-28 17:20:00
895,5,206,1.7,2026-05-28 17:20:00
896,9,206,2.08,2026-05-28 17:20:00
897,29,206,0.99,2026-05-28 17:20:00
898,27,207,0.82,2025-09-21 16:04:00
899,11,207,0.53,2025-09-21 16:04:00
900,12,207,0.44,2025-09-21 16:04:00
901,5,207,1.79,2025-09-21 16:04:00
902,15,208,3.25,2025-09-24 15:49:00
903,13,208,1.36,2025-09-24 15:49:00
904,14,208,3.41,2025-09-24 15:49:00
905,1,208,3.13,2025-09-24 15:49:00
906,5,208,3.25,2025-09-24 15:49:00
907,9,208,1.81,2025-09-24 15:49:00
908,19,209,0.69,2025-12-03 13:20:00
909,20,209,4.39,2025-12-03 13:20:00
910,21,209,6.83,2025-12-03 13:20:00
911,5,209,2.07,2025-12-03 13:20:00
912,1,209,1.59,2025-12-03 13:20:00
913,24,210,0.42,2025-12-07 14:08:00
914,25,210,0.64,2025-12-07 14:08:00
915,5,210,1.05,2025-12-07 14:08:00
916,4,211,1.2,2026-01-07 12:31:00
917,16,211,1.06,2026-01-07 12:31:00
918,17,211,0.98,2026-01-07 12:31:00
919,5,211,2.27,2026-01-07 12:31:00
920,10,211,0.96,2026-01-07 12:31:00
921,1,211,2.11,2026-01-07 12:31:00
922,30,212,1.15,2026-01-22 16:49:00
923,5,212,2.35,2026-01-22 16:49:00
924,2,213,0.51,2026-04-25 09:05:00
925,3,213,0.56,2026-04-25 09:05:00
926,11,213,0.54,2026-04-25 09:05:00
927,12,213,0.53,2026-04-25 09:05:00
928,16,213,1.03,2026-04-25 09:05:00
929,17,213,1.16,2026-04-25 09:05:00
930,5,213,2.18,2026-04-25 09:05:00
931,1,213,1.78,2026-04-25 09:05:00
932,26,214,1.7,2026-06-30 16:20:00
933,5,214,1.94,2026-06-30 16:20:00
934,10,214,0.9,2026-06-30 16:20:00
935,26,215,1.4,2026-01-05 09:09:00
936,5,215,1.69,2026-01-05 09:09:00
937,10,215,1.15,2026-01-05 09:09:00
938,30,216,0.85,2026-01-24 15:55:00
939,5,216,2.17,2026-01-24 15:55:00
940,5,217,2.22,2026-02-05 14:10:00
941,6,217,1.1,2026-02-05 14:10:00
942,29,217,1.05,2026-02-05 14:10:00
943,4,218,1.06,2026-03-11 16:15:00
944,16,218,1.17,2026-03-11 16:15:00
945,17,218,1.11,2026-03-11 16:15:00
946,5,218,1.97,2026-03-11 16:15:00
947,10,218,0.89,2026-03-11 16:15:00
948,1,218,2.09,2026-03-11 16:15:00
949,2,219,0.51,2026-03-21 11:45:00
950,3,219,0.58,2026-03-21 11:45:00
951,11,219,0.68,2026-03-21 11:45:00
952,12,219,0.5,2026-03-21 11:45:00
953,16,219,1.1,2026-03-21 11:45:00
954,17,219,0.91,2026-03-21 11:45:00
955,5,219,1.79,2026-03-21 11:45:00
956,1,219,2.02,2026-03-21 11:45:00
957,4,220,1.32,2026-06-18 09:13:00
958,16,220,1.02,2026-06-18 09:13:00
959,17,220,1.11,2026-06-18 09:13:00
960,5,220,2.32,2026-06-18 09:13:00
961,10,220,0.85,2026-06-18 09:13:00
962,1,220,2.05,2026-06-18 09:13:00
963,5,221,2.06,2026-08-04 12:43:00
964,6,221,1.1,2026-08-04 12:43:00
965,29,221,1.04,2026-08-04 12:43:00
966,4,222,1.16,2025-10-22 17:01:00
967,16,222,0.91,2025-10-22 17:01:00
968,17,222,1.03,2025-10-22 17:01:00
969,5,222,1.79,2025-10-22 17:01:00
970,10,222,1.13,2025-10-22 17:01:00
971,1,222,1.77,2025-10-22 17:01:00
972,5,223,1.87,2026-02-17 14:57:00
973,6,223,0.99,2026-02-17 14:57:00
974,29,223,0.86,2026-02-17 14:57:00
975,28,223,5.83,2026-02-17 14:57:00
976,19,224,1.44,2026-02-21 11:03:00
977,20,224,7.28,2026-02-21 11:03:00
978,21,224,8.7,2026-02-21 11:03:00
979,5,224,2.46,2026-02-21 11:03:00
980,1,224,2.07,2026-02-21 11:03:00
981,5,225,2.01,2026-04-05 13:52:00
982,6,225,1.16,2026-04-05 13:52:00
983,29,225,1.17,2026-04-05 13:52:00
984,5,226,2.1,2026-04-14 11:31:00
985,6,226,0.98,2026-04-14 11:31:00
986,29,226,0.89,2026-04-14 11:31:00
987,28,226,5.33,2026-04-14 11:31:00
988,19,227,0.77,2026-05-09 12:44:00
989,20,227,4.54,2026-05-09 12:44:00
990,21,227,5.77,2026-05-09 12:44:00
991,5,227,2.09,2026-05-09 12:44:00
992,1,227,1.53,2026-05-09 12:44:00
993,1,228,3.71,2026-07-18 14:13:00
994,8,228,1.86,2026-07-18 14:13:00
995,9,228,4.1,2026-07-18 14:13:00
996,5,228,3.93,2026-07-18 14:13:00
997,28,228,7.85,2026-07-18 14:13:00
998,2,229,0.56,2026-07-21 14:24:00
999,3,229,0.52,2026-07-21 14:24:00
1000,11,229,0.64,2026-07-21 14:24:00
1001,12,229,0.47,2026-07-21 14:24:00
1002,16,229,1.04,2026-07-21 14:24:00
1003,17,229,1.14,2026-07-21 14:24:00
1004,5,229,1.97,2026-07-21 14:24:00
1005,1,229,1.89,2026-07-21 14:24:00
1006,30,230,1.02,2025-12-22 16:33:00
1007,5,230,1.86,2025-12-22 16:33:00
1008,15,231,1.29,2026-01-15 13:40:00
1009,13,231,0.51,2026-01-15 13:40:00
1010,14,231,1.75,2026-01-15 13:40:00
1011,1,231,2.12,2026-01-15 13:40:00
1012,5,231,1.68,2026-01-15 13:40:00
1013,9,231,1.02,2026-01-15 13:40:00
1014,30,232,0.84,2026-02-08 10:30:00
1015,5,232,1.67,2026-02-08 10:30:00
1016,29,232,1.06,2026-02-08 10:30:00
1017,27,233,0.91,2026-02-24 10:54:00
1018,11,233,0.53,2026-02-24 10:54:00
1019,12,233,0.38,2026-02-24 10:54:00
1020,5,233,1.69,2026-02-24 10:54:00
1021,30,234,0.84,2026-07-05 10:29:00
1022,5,234,2.07,2026-07-05 10:29:00
1023,5,235,2.23,2026-07-29 14:24:00
1024,6,235,1.05,2026-07-29 14:24:00
1025,29,235,1.11,2026-07-29 14:24:00
1026,28,235,5.27,2026-07-29 14:24:00
1027,5,236,2.01,2025-10-29 09:05:00
1028,6,236,0.91,2025-10-29 09:05:00
1029,29,236,0.99,2025-10-29 09:05:00
1030,28,236,5.8,2025-10-29 09:05:00
1031,19,237,0.94,2026-01-03 11:39:00
1032,20,237,3.55,2026-01-03 11:39:00
1033,21,237,6.46,2026-01-03 11:39:00
1034,5,237,2.1,2026-01-03 11:39:00
1035,1,237,1.3,2026-01-03 11:39:00
1036,2,238,0.5,2026-03-04 15:18:00
1037,3,238,0.47,2026-03-04 15:18:00
1038,11,238,0.54,2026-03-04 15:18:00
1039,12,238,0.57,2026-03-04 15:18:00
1040,16,238,0.91,2026-03-04 15:18:00
1041,17,238,0.85,2026-03-04 15:18:00
1042,5,238,1.78,2026-03-04 15:18:00
1043,1,238,1.48,2026-03-04 15:18:00
1044,19,239,0.82,2026-03-26 11:19:00
1045,20,239,4.69,2026-03-26 11:19:00
1046,21,239,5.39,2026-03-26 11:19:00
1047,5,239,2.02,2026-03-26 11:19:00
1048,1,239,1.33,2026-03-26 11:19:00
1049,5,240,1.8,2026-05-05 12:12:00
1050,6,240,1.0,2026-05-05 12:12:00
1051,29,240,1.03,2026-05-05 12:12:00
1052,26,241,1.34,2026-05-14 11:49:00
1053,5,241,1.9,2026-05-14 11:49:00
1054,10,241,0.94,2026-05-14 11:49:00
1055,1,242,5.8,2026-06-18 14:08:00
1056,8,242,2.48,2026-06-18 14:08:00
1057,9,242,5.37,2026-06-18 14:08:00
1058,5,242,6.83,2026-06-18 14:08:00
1059,28,242,10.24,2026-06-18 14:08:00
1060,20,242,2.73,2026-06-18 14:08:00
1061,30,243,0.9,2026-06-27 14:33:00
1062,5,243,1.82,2026-06-27 14:33:00
1063,29,243,1.04,2026-06-27 14:33:00
1064,30,244,0.92,2026-07-27 17:29:00
1065,5,244,1.74,2026-07-27 17:29:00
1066,2,245,0.81,2025-08-05 12:53:00
1067,3,245,0.79,2025-08-05 12:53:00
1068,11,245,0.77,2025-08-05 12:53:00
1069,12,245,0.52,2025-08-05 12:53:00
1070,5,245,1.68,2025-08-05 12:53:00
1071,1,245,1.54,2025-08-05 12:53:00
1072,5,246,2.04,2025-08-30 11:57:00
1073,6,246,1.05,2025-08-30 11:57:00
1074,29,246,0.85,2025-08-30 11:57:00
1075,28,246,4.37,2025-08-30 11:57:00
1076,2,247,0.45,2025-09-01 14:04:00
1077,3,247,0.54,2025-09-01 14:04:00
1078,11,247,0.65,2025-09-01 14:04:00
1079,12,247,0.42,2025-09-01 14:04:00
1080,16,247,0.85,2025-09-01 14:04:00
1081,17,247,0.92,2025-09-01 14:04:00
1082,5,247,2.13,2025-09-01 14:04:00
1083,1,247,2.03,2025-09-01 14:04:00
1084,5,248,2.13,2025-09-07 09:16:00
1085,6,248,1.05,2025-09-07 09:16:00
1086,29,248,0.91,2025-09-07 09:16:00
1087,28,248,5.45,2025-09-07 09:16:00
1088,30,249,0.94,2025-09-22 13:01:00
1089,5,249,1.75,2025-09-22 13:01:00
1090,24,250,0.34,2025-11-06 17:38:00
1091,25,250,0.6,2025-11-06 17:38:00
1092,5,250,1.14,2025-11-06 17:38:00
1093,26,251,1.67,2025-11-17 16:38:00
1094,5,251,1.72,2025-11-17 16:38:00
1095,10,251,0.86,2025-11-17 16:38:00
1096,2,252,0.52,2025-11-27 09:23:00
1097,3,252,0.46,2025-11-27 09:23:00
1098,11,252,0.51,2025-11-27 09:23:00
1099,12,252,0.58,2025-11-27 09:23:00
1100,16,252,1.15,2025-11-27 09:23:00
1101,17,252,1.06,2025-11-27 09:23:00
1102,5,252,1.75,2025-11-27 09:23:00
1103,1,252,1.98,2025-11-27 09:23:00
1104,5,253,1.8,2025-12-17 12:17:00
1105,6,253,1.0,2025-12-17 12:17:00
1106,29,253,0.99,2025-12-17 12:17:00
1107,28,253,4.66,2025-12-17 12:17:00
1108,15,254,1.24,2026-01-11 11:14:00
1109,13,254,0.63,2026-01-11 11:14:00
1110,14,254,2.12,2026-01-11 11:14:00
1111,1,254,2.68,2026-01-11 11:14:00
1112,5,254,2.05,2026-01-11 11:14:00
1113,9,254,1.12,2026-01-11 11:14:00
1114,27,255,0.72,2026-01-28 12:13:00
1115,11,255,0.52,2026-01-28 12:13:00
1116,12,255,0.37,2026-01-28 12:13:00
1117,5,255,2.06,2026-01-28 12:13:00
1118,2,256,0.85,2026-03-07 16:33:00
1119,3,256,0.82,2026-03-07 16:33:00
1120,11,256,0.68,2026-03-07 16:33:00
1121,12,256,0.63,2026-03-07 16:33:00
1122,5,256,2.07,2026-03-07 16:33:00
1123,1,256,1.86,2026-03-07 16:33:00
1124,19,257,1.66,2026-07-12 12:01:00
1125,20,257,6.91,2026-07-12 12:01:00
1126,21,257,11.25,2026-07-12 12:01:00
1127,5,257,3.35,2026-07-12 12:01:00
1128,1,257,2.03,2026-07-12 12:01:00
1129,26,258,1.54,2025-08-05 10:34:00
1130,5,258,2.15,2025-08-05 10:34:00
1131,10,258,0.86,2025-08-05 10:34:00
1132,5,259,2.03,2025-08-12 14:31:00
1133,6,259,1.16,2025-08-12 14:31:00
1134,29,259,0.91,2025-08-12 14:31:00
1135,30,260,1.15,2025-08-27 11:37:00
1136,5,260,1.81,2025-08-27 11:37:00
1137,29,260,0.93,2025-08-27 11:37:00
1138,4,261,1.13,2025-09-09 11:15:00
1139,16,261,1.17,2025-09-09 11:15:00
1140,17,261,1.0,2025-09-09 11:15:00
1141,5,261,1.85,2025-09-09 11:15:00
1142,10,261,0.83,2025-09-09 11:15:00
1143,1,261,1.74,2025-09-09 11:15:00
1144,24,262,0.37,2025-09-11 17:21:00
1145,25,262,0.68,2025-09-11 17:21:00
1146,5,262,1.14,2025-09-11 17:21:00
1147,24,263,0.37,2025-10-29 14:31:00
1148,25,263,0.59,2025-10-29 14:31:00
1149,5,263,0.87,2025-10-29 14:31:00
1150,5,264,2.0,2025-11-02 10:18:00
1151,6,264,1.13,2025-11-02 10:18:00
1152,29,264,0.92,2025-11-02 10:18:00
1153,15,265,2.21,2025-11-30 09:38:00
1154,13,265,0.85,2025-11-30 09:38:00
1155,14,265,2.79,2025-11-30 09:38:00
1156,1,265,2.83,2025-11-30 09:38:00
1157,5,265,2.85,2025-11-30 09:38:00
1158,9,265,0.86,2025-11-30 09:38:00
1159,27,266,0.93,2026-01-10 16:08:00
1160,11,266,0.51,2026-01-10 16:08:00
1161,12,266,0.38,2026-01-10 16:08:00
1162,5,266,1.73,2026-01-10 16:08:00
1163,5,267,2.04,2026-03-17 10:07:00
1164,6,267,0.97,2026-03-17 10:07:00
1165,29,267,1.15,2026-03-17 10:07:00
1166,5,268,1.9,2026-08-05 09:31:00
1167,6,268,0.91,2026-08-05 09:31:00
1168,29,268,0.9,2026-08-05 09:31:00
1169,28,268,5.04,2026-08-05 09:31:00
1170,15,269,1.88,2026-08-08 12:26:00
1171,13,269,0.75,2026-08-08 12:26:00
1172,14,269,3.21,2026-08-08 12:26:00
1173,1,269,2.35,2026-08-08 12:26:00
1174,5,269,2.71,2026-08-08 12:26:00
1175,9,269,1.0,2026-08-08 12:26:00
1176,2,270,0.92,2025-07-13 14:45:00
1177,3,270,0.89,2025-07-13 14:45:00
1178,11,270,0.75,2025-07-13 14:45:00
1179,12,270,0.59,2025-07-13 14:45:00
1180,5,270,2.1,2025-07-13 14:45:00
1181,1,270,1.71,2025-07-13 14:45:00
1182,30,271,0.98,2025-08-13 10:52:00
1183,5,271,1.69,2025-08-13 10:52:00
1184,29,271,1.05,2025-08-13 10:52:00
1185,2,272,0.42,2025-08-18 09:54:00
1186,3,272,0.56,2025-08-18 09:54:00
1187,11,272,0.62,2025-08-18 09:54:00
1188,12,272,0.56,2025-08-18 09:54:00
1189,16,272,0.95,2025-08-18 09:54:00
1190,17,272,1.11,2025-08-18 09:54:00
1191,5,272,2.1,2025-08-18 09:54:00
1192,1,272,1.9,2025-08-18 09:54:00
1193,1,273,2.65,2025-09-27 14:16:00
1194,5,273,2.02,2025-09-27 14:16:00
1195,9,273,1.86,2025-09-27 14:16:00
1196,29,273,0.85,2025-09-27 14:16:00
1197,24,274,0.33,2025-10-15 14:39:00
1198,25,274,0.65,2025-10-15 14:39:00
1199,5,274,1.07,2025-10-15 14:39:00
1200,26,275,1.5,2025-11-27 12:38:00
1201,5,275,1.7,2025-11-27 12:38:00
1202,10,275,0.99,2025-11-27 12:38:00
1203,4,276,1.16,2026-02-08 15:24:00
1204,16,276,1.12,2026-02-08 15:24:00
